broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Dendritic cell,Cross-presenting,CD141,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,Cross-presenting,CLEC9A,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,Conventional,CD1C,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,Plasmacytoid,CD123,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,Activated,CD86,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,Activated,CD80,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,CD83,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,FCER1A,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,CD163,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,CD40,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,CCR7,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,HLA-DR,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,CLEC10A,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,Lin,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,CST3,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,LYZ,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,CD11c,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,LILRA4,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,HLADR,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,FLT3,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,HLA-DPA1,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,HLA-DQA1,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,THBD,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
Dendritic cell,,IL3RA,Human,Blood,Blood,Normal,Normal cell,Dendritic cell
