broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Tissue Resident Memory,CD69,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,CD103,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,CD49a,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,CXCR6,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,ITGAE,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,PD-1,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,CCR5,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,CCR8,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,CD44,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,Tissue Resident Memory,AHR,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,,CD101,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,,PPRG,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
T cell,,ITGA1,Human,Blood,Blood,Normal,Normal cell,Tissue resident memory T(TRM) cell
