broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Dendritic cell,CD16+,CD16,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CD123,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CD11b,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CD14,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CD66b,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CD33,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CD11c,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,HLA-DR,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CD15,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,IL3RA,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,CEACAM8,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,FUT4,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
Dendritic cell,,FCGR3A,Human,Blood,Peripheral blood,Normal,Normal cell,CD16+ dendritic cell
