broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Regulatory,FOXP3,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,CD25,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,CTLA4,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,TIGIT,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,ENTPD1,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,CCR4,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,CCR8,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,IL10RA,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,,CD4,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
T cell,,CD3,Human,Blood,Peripheral blood,Normal,Normal cell,Regulatory T (Treg) cell
