broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,T helper,CD4,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,CAPG,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,PVRIG,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,PARP8,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,SLC4A10,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,ABCB1,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,DUSP1,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,CD69,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,DPP4,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,IFNGR1,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,GZMK,Human,Liver,Liver,Normal,Normal cell,T helper cell
T cell,,CD3,Human,Liver,Liver,Normal,Normal cell,T helper cell
