species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD14,CD14
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD45,PTPRC
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,HLA-DR,
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD16,FCGR3A
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD203c,ENPP3
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD11c,
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD15,FUT4
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD11b,
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD63,CD63
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CCR3,CCR3
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD49d,
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD44,CD44
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD66b,CEACAM8
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD33,CD33
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD123,IL3RA
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD15,FUT4
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,CD66b,CEACAM8
Human,Blood,Peripheral blood,UBERON_0005408,Normal,Normal cell,Granulocyte,CL_0000094,FCGR3B,FCGR3B
