broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Monocyte,,CD14,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CD16,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,LYZ,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,A100A9,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,S100A8,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,ITGAM,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,FCGR3A,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CD45,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CD11c,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CD31,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CD64,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CEBPA,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,PSAP,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,S100A6,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,TYROBP,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CST3,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,OAZ1,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,S100A9,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CD68,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,MNDA,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CLU,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,VCAN,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CD163,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,ALOX5AP,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,CREG1,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,SELL,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,A12,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,PLAC8,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,A9,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,IL6,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,TNF,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,IL1B,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,FGL2,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,MS4A7,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,PTPRC,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,PECAM1,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,FCGR1A,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,IGKV2D-19,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
Monocyte,,IGKV1D-22,Human,Blood,Peripheral blood,Normal,Normal cell,Monocyte
