broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cancer cell,,STAT1,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,RIC8A,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,IRF9,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,ISG15,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,STAT2,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,JAK1,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,CDH1,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,CTNNA1,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,GNA13,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
Cancer cell,,OAS1,Human,Breast,Breast,Breast Cancer (circulating),Cancer cell,Cancer cell
