broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Perivascular cell,,THY1,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,CAV1,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,ACTA2,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,TAGLN,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,PDGFRB,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,ITGB1,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,RGS5,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,MCAM,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,S100A4,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
Perivascular cell,,MYH11,Human,Breast,Breast,Breast Cancer,Cancer cell,Perivascular cell
