species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CCR6,CCR6
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD161,KLRB1
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD26,DPP4
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD5,CD5
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD8,CD8A
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,RAG1,RAG1
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,RAG2,RAG2
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD7,CD7
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD4,CD4
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD8,CD8A
Human,Thymus,Thymus,UBERON_0002370,Normal,Normal cell,T cell,CL_0000084,CD4,CD4
