broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,Adhesion molecules,ICAM1,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Adhesion molecules,CD106,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Adhesion molecules,VCAM1,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Adhesion molecules,LFA1,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Adhesion molecules,LFA2,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,E-cadherin,CDH1,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,E-cadherin,E-cadherin,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Epithelial Sodium Channels,Epithelial Sodium Channels alpha,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Epithelial Sodium Channels,Epithelial Sodium Channels beta,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Epithelial Sodium Channels,Epithelial Sodium Channels gamma,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Epithelial Sodium Channels,Epithelial Sodium Channels delta,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Keratin,KRT18,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Keratin,KRT14,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Keratin,KRT8,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Keratin,KRT5,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Keratin,KRT7,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Keratin,KRT19,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
Epithelial cell,Keratin,KRT13,Human,Undefined,Undefined,Normal,Normal cell,Epithelial cell
