broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Regulatory,CD4,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,CTLA4,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,FOXP3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,IL-10,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,TGF-beta,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,GITR,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,HELIOS,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,EOS,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,LAG-3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,LAG3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,Foxp3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,CTLA-4,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,Ikzf2,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,IL2RA,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,IL10,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,TNFRSF18,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Regulatory,IKZF2,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,CD4,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,CTLA4,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,FOXP3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,CD25,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,IL-10,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,TGF-beta,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,GITR,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,HELIOS,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,EOS,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,LAG-3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,LAG3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,Foxp3,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,CTLA-4,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,Ikzf2,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,IL2RA,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,IL10,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,TNFRSF18,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
T cell,Treg,IKZF2,Human,Undefined,Undefined,Normal,Normal cell,Regulatory T (Treg) cell
