species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,ACVRL1,ACVRL1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,EDN1,EDN1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,MMRN1,MMRN1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,KDR,KDR
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,FAM124B,FAM124B
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,VEPH1,VEPH1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,ESM1,ESM1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,SHE,SHE
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,MMRN2,MMRN2
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,MYCT1,MYCT1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,ELTD1,ADGRL4
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,PALMD,PALMD
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,HECW2,HECW2
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,PTPRB,PTPRB
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,VWF,VWF
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,PEAR1,PEAR1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,ROBO4,ROBO4
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,ESAM,ESAM
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,EMCN,EMCN
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,SDPR,CAVIN2
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,PGF,PGF
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,CXorf36,DIPK2B
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,TEK,TEK
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,APLN,APLN
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,TIE1,TIE1
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,BMX,BMX
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,HHIP,HHIP
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,BMP6,BMP6
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,CDH5,CDH5
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,BCL6B,BCL6B
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,PLXNA2,PLXNA2
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,SHANK3,SHANK3
Human,Soft tissue,Soft tissue,UBERON_0034929,Normal,Normal cell,Endothelial cell,CL_0000115,CLEC14A,CLEC14A
