broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cancer stem cell,,ALDH1A3,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,VIM,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,ALDH,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,CD24,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,THY1,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,BMI1,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,CD44,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,GTAT3,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,SOX9,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,EPCAM,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,PGR,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,ALDH6A1,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,ESR1,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
Cancer stem cell,,ALDH2,Human,Breast,Breast,Breast Cancer,Cancer cell,Cancer stem cell
