broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD19,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,LAPTM5,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,PTPRC,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,MS4A1,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,IGKC,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,VIM,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,CD79A,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,BANK1,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,CD74,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,CD40,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,TMP1,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,CD20,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,IGHD,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,CD38,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,IGHM,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,CD27,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,CD14,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,IGLL5,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,IGLL1,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,IGJ,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,SSR4,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
B cell,,JCHAIN,Human,Breast,Breast,Breast Cancer,Cancer cell,B cell
