broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Progenitor cell,Neural,PAX6,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Neural,Pax-6,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Neural,Pax6,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Stemness,SOX2,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Stemness,Sox2,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Proliferation,MKI67,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Proliferation,Ki-67,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Neural,nestin,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Neural,EOMES,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Brain development,FOXG1,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Neural crest,SOX10,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Neural crest,CD271,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Neural crest,NGFR,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Mesenchymal,VIM,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
Progenitor cell,Intermediate progenitor,TBR2,Human,Brain,Brain,Normal,Normal cell,Progenitor cell
