broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD19,Human,Bone,Bone,Normal,Normal cell,B cell
Cancer cell,,AHA1,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer cell
Cancer cell,,AHSA1,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer cell
Cancer cell,,FGF23,Human,Bone,Bone,Undifferentiated pleomorphic sarcoma,Cancer cell,Cancer cell
Cancer stem cell,Stemness,ABCG2,Human,Bone,Bone,Multiple Myeloma,Cancer cell,Cancer stem cell
Cancer stem cell,Stemness,ALDH1,Human,Bone,Bone,Multiple Myeloma,Cancer cell,Cancer stem cell
Cancer stem cell,Stemness,ALDH1A1,Human,Bone,Bone,Multiple Myeloma,Cancer cell,Cancer stem cell
Cancer stem cell,,CD19,Human,Bone,Bone,Multiple Myeloma,Cancer cell,Cancer stem cell
Cancer stem cell,,CD20,Human,Bone,Bone,Multiple Myeloma,Cancer cell,Cancer stem cell
Cancer stem cell,,CD27,Human,Bone,Bone,Multiple Myeloma,Cancer cell,Cancer stem cell
Cancer stem cell,,MS4A1,Human,Bone,Bone,Multiple Myeloma,Cancer cell,Cancer stem cell
Stem cell,Cancer,Sox4,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,KDR,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,Sox9,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,CD24,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,CD44,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,SPARC,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,CD133,Human,Bone,Bone,Osteosarcoma,Cancer cell,Cancer stem cell
Cartilage cell,Progenitor,CENPF,Human,Bone,Cartilage,Normal,Normal cell,Cartilage progenitor cell
