broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Dendritic cell,11b-,Rab7b,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,11b-,Irf8,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,Rnase6,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,Plbd1,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,Basp1,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,Naaa,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,Cbfa2t3,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,Ppm1m,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,SEP3,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
Dendritic cell,,Wdfy3,Human,Kidney,Kidney,Normal,Normal cell,11b- dendritic cell
