broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Sertoli cell,,DMD,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GPRC5B,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,CORO2A,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,FHOD3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,WNT6,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ACYP2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,WT1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,DSC2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,KLHL15,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GADD45G,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GSTA1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GSTA4,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,AP1G1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ZFAND5,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLC41A1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ZYX,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PTP4A1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,LRP8,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,BTG2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TUBA1A,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ALDH1A1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLC27A3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PLA2G12A,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SERPINB1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,HACD1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,AMH,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,AMHR2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,REL,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,FZD3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ANG,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,WWP1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLC25A4,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLC25A5,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,MED25,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,DFNA5,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,BRICD5,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,NRIP1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,APOA1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,F8,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,UNC80,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,STK24,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,NCK2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,CUL4B,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TPST2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SEMA7A,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ASS1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,IKBKG,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ATP1A1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GAS7,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ATP1B1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ATP2B4,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,CHST3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,THEMIS2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,AXL,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,FOXO3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,FLNB,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ANKRD6,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,BCAT2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,MUM1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GDF3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GALNT18,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,NTNG2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,DST,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,CTSA,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,BEX2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,BLOC1S1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TXNDC17,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,MPPED2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PRKD1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLK,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SMIM1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,MASTL,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PSME4,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GSE1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SYT11,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,CTAGE5,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,DISP1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GNAI1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SPOCK2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,CAMTA1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GPC1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,LMBR1L,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,USP13,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PLOD3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PHF24,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TMEM41A,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GRN,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PTPRF,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLC43A3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ST6GALNAC1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GSTM4,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TRIM47,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,USP2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PCED1B,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLC39A14,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,WIPF3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,PRAME,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SYNGR2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SYNGR1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,MYLK3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TMEM2,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,RBBP7,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,NXF3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ZMYM3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,DPP7,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,VWA5A,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,IL32,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,REEP6,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,CADM1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,RNASE1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TSTD1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,ADGRG1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,TP53INP1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,GLCCI1,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
Sertoli cell,,SLC52A3,Human,Gonad,Fetal gonad,Normal,Normal cell,Sertoli cell
