broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Germ cell,Oogenesis phase,ZP2,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Oogenesis phase,ZP3,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Oogenesis phase,FIGLA,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Oogenesis phase,DAZL,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Oogenesis phase,SYCP2L,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Fetal,NANOG,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Fetal,SOX2,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Fetal,POU5F1,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Fetal,LIN28A,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
Germ cell,Fetal,DPPA3,Human,Gonad,Fetal gonad,Normal,Normal cell,Oogenesis phase fetal germ cell
