broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Ciliated cell,cilia,FOXJ1,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,FAM183A,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,LRRIQ1,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,TUBB4B,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,TPPP3,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,DNAH5,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,DNAH12,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,SNTN,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,PIFO,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,CCDC153,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
Ciliated cell,cilia,LZTFL1,Human,Epithelium,Airway epithelium,Normal,Normal cell,Ciliated cell
