broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Beta cell,Insulin production,Insulin,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin production,NKX6-1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin production,PDX1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin production,MAFA,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin production,G6PC2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin production,SLC30A8,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin production,IAPP,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CNTN4,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,RRNAD1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,FAM222A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,RNF130,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CDH18,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,VAT1L,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CGRRF1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,GNAS,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,SGCB,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ALOX5,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CYYR1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,WSCD2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,SCD5,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,SGK3,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CAPN13,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CDK5R1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,KLHDC8A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,BMP5,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,EFCAB14,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,SYT13,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CTSV,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,SUSD4,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,INS,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ZNF776,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,FAM76A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,RASGRF1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,WNT4,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,GPSM1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,OXLD1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ERO1LB,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Beta cell(β cell)
