broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,Progenitor,CD34,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Progenitor,CD133,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,Progenitor,CD157,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,CD31,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,VEGFR2,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,CD146,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,VE-Cadherin,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,PROM1,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,PECAM1,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,BST1,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,KDR,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
Endothelial cell,,MCAM,Human,Blood vessel,Blood vessel,Normal,Normal cell,Endothelial progenitor cell
