broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD3,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Identity,CD20,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Identity,CD19,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Identity,MS4A1,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,CD38,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,CD27,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,LAG3,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,VCAM1,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Activation,HLA-DR,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Antibody Production,IGHG2,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Antibody Production,JCHAIN,Human,Skin,Skin,Melanoma,Cancer cell,B cell
B cell,Antibody Production,IGHG1,Human,Skin,Skin,Melanoma,Cancer cell,B cell
