broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Smooth muscle cell,Contractile,alpha-smooth muscle actin,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,Contractile,ACTA2,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,Contractile,Calponin 1,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,Contractile,MYH11,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,Differentiation,NOTCH3,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,CALD1,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,TAGLN,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,GPR38,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,Hexim 1,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,Histamine H2 R,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,VE-Cadherin,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,SYNPO2,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,RGS5,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
Smooth muscle cell,,MLNR,Human,Heart,Heart,Normal,Normal cell,Smooth muscle cell
