broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cardiac progenitor cell,Cardiac,NKX2.5,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Cardiac,GATA4,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Cardiac,TBX18,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Cardiac,ISLET-1,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Cardiac,NKX2-5,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Progenitor,CD34,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Progenitor,SCA-1,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Progenitor,ABCG2,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Progenitor,CD117,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Progenitor,KIT,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Progenitor,KITLG,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
Cardiac progenitor cell,Progenitor,WT1,Human,Heart,Heart,Normal,Normal cell,Cardiac progenitor cell
