broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Dendritic cell,,SIGLEC6,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,,THBD,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,CD11c,CD11c,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,Development,TCF4,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,Antigen presentation,CLEC10A,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,Migration,CCR7,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,Subset,CD1C,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,Cross-presentation,XCR1,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,Cross-presentation,CLEC9A,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
Dendritic cell,Cross-presentation,CD141,Human,Spleen,Spleen,Normal,Normal cell,Dendritic cell
